name;frameTime;voiceProb_sma;F0_sma;pcm_loudness_sma
'unknown';0.000000;4.017810e-001;0;9.042072e-003
'unknown';0.010000;4.412670e-001;0;5.642483e-003
'unknown';0.020000;4.682050e-001;0;2.242893e-003
'unknown';0.030000;4.973339e-001;0;3.399589e-003
'unknown';0.040000;5.158095e-001;0;5.642483e-003
'unknown';0.050000;5.485893e-001;0;5.642483e-003
'unknown';0.060000;5.708666e-001;0;6.578812e-003
'unknown';0.070000;5.696771e-001;0;6.578812e-003
'unknown';0.080000;5.714993e-001;0;6.578812e-003
'unknown';0.090000;5.631951e-001;1.568627e+002;2.242893e-003
'unknown';0.100000;5.401101e-001;3.129640e+002;3.399589e-003
'unknown';0.110000;4.943912e-001;3.129640e+002;7.735509e-003
'unknown';0.120000;4.346032e-001;1.561013e+002;1.207143e-002
'unknown';0.130000;4.352470e-001;0;8.671840e-003
'unknown';0.140000;4.474114e-001;0;8.671840e-003
'unknown';0.150000;4.556846e-001;0;6.578812e-003
'unknown';0.160000;4.854031e-001;0;9.978401e-003
'unknown';0.170000;4.990417e-001;0;9.042072e-003
'unknown';0.180000;4.771128e-001;0;1.337120e-002
'unknown';0.190000;4.652508e-001;0;9.971615e-003
'unknown';0.200000;4.500504e-001;0;6.572025e-003
'unknown';0.210000;4.168981e-001;0;3.399589e-003
'unknown';0.220000;3.650012e-001;0;1.060846e-002
'unknown';0.230000;3.213359e-001;0;1.649948e-002
'unknown';0.240000;3.053832e-001;0;1.743581e-002
'unknown';0.250000;2.634669e-001;0;1.022694e-002
'unknown';0.260000;2.688313e-001;0;1.090795e-002
'unknown';0.270000;3.149731e-001;0;9.971615e-003
'unknown';0.280000;3.474905e-001;0;1.337120e-002
'unknown';0.290000;3.262393e-001;0;9.042072e-003
'unknown';0.300000;2.669431e-001;0;5.642483e-003
'unknown';0.310000;2.202304e-001;0;4.485785e-003
'unknown';0.320000;2.172684e-001;0;2.242893e-003
'unknown';0.330000;2.248533e-001;0;1.062502e-002
'unknown';0.340000;2.360147e-001;0;1.271804e-002
'unknown';0.350000;2.451278e-001;0;1.787086e-002
'unknown';0.360000;2.795483e-001;0;9.488734e-003
'unknown';0.370000;3.073660e-001;0;1.296302e-002
'unknown';0.380000;3.144517e-001;0;7.810206e-003
'unknown';0.390000;3.258724e-001;0;7.810206e-003
'unknown';0.400000;4.192264e-001;0;3.399589e-003
'unknown';0.410000;5.643600e-001;1.538461e+002;6.799179e-003
'unknown';0.420000;7.026470e-001;3.084391e+002;1.337120e-002
'unknown';0.430000;7.856403e-001;4.630321e+002;1.718049e-002
'unknown';0.440000;8.204510e-001;4.630321e+002;2.271001e-002
'unknown';0.450000;7.332212e-001;4.645702e+002;1.953758e-002
'unknown';0.460000;6.535406e-001;3.099771e+002;2.178333e-002
'unknown';0.470000;5.757239e-001;3.177472e+002;1.874523e-002
'unknown';0.480000;6.982799e-001;3.216322e+002;2.480026e-002
'unknown';0.490000;7.886915e-001;4.816482e+002;2.805056e-002
'unknown';0.500000;8.836005e-001;4.792715e+002;2.996975e-002
'unknown';0.510000;7.572487e-001;4.761182e+002;2.708715e-002
'unknown';0.520000;5.950415e-001;3.161022e+002;2.750606e-002
'unknown';0.530000;4.666879e-001;1.568627e+002;2.193875e-002
'unknown';0.540000;4.794625e-001;0;2.482135e-002
'unknown';0.550000;6.330350e-001;0;1.826954e-002
'unknown';0.560000;7.687336e-001;160;1.602665e-002
'unknown';0.570000;8.971331e-001;320;1.246305e-002
'unknown';0.580000;7.303176e-001;4.816327e+002;5.891020e-003
'unknown';0.590000;5.955338e-001;3.216327e+002;1.246305e-002
'unknown';0.600000;4.936457e-001;1.616326e+002;1.246305e-002
'unknown';0.610000;4.785048e-001;0;2.084517e-002
'unknown';0.620000;4.621583e-001;0;1.767273e-002
'unknown';0.630000;3.916236e-001;0;1.611763e-002
'unknown';0.640000;4.848513e-001;0;1.113510e-002
'unknown';0.650000;5.565882e-001;1.616162e+002;7.735509e-003
'unknown';0.660000;6.365335e-001;3.224242e+002;1.120980e-002
'unknown';0.670000;5.764145e-001;4.832323e+002;1.826161e-002
'unknown';0.680000;4.752455e-001;3.216162e+002;2.607181e-002
'unknown';0.690000;5.514448e-001;1.608081e+002;2.607181e-002
'unknown';0.700000;7.088218e-001;1.616162e+002;2.077323e-002
'unknown';0.710000;8.217466e-001;3.232323e+002;1.729894e-002
'unknown';0.720000;7.767644e-001;4.848485e+002;1.464155e-002
'unknown';0.730000;6.781971e-001;4.848485e+002;1.464155e-002
'unknown';0.740000;5.328329e-001;4.840404e+002;1.370522e-002
'unknown';0.750000;3.164692e-001;3.224242e+002;1.370522e-002
'unknown';0.760000;3.643210e-001;1.608081e+002;1.195199e-002
'unknown';0.770000;5.130441e-001;1.616162e+002;1.444342e-002
'unknown';0.780000;7.164457e-001;3.240569e+002;9.290610e-003
'unknown';0.790000;7.129734e-001;4.873222e+002;5.891020e-003
'unknown';0.800000;6.709420e-001;4.857701e+002;5.152814e-003
'unknown';0.810000;5.235615e-001;4.833934e+002;5.152814e-003
'unknown';0.820000;3.428203e-001;3.201281e+002;7.395707e-003
'unknown';0.830000;1.893487e-001;1.600640e+002;4.485785e-003
'unknown';0.840000;1.520930e-001;0;9.638599e-003
'unknown';0.850000;1.509530e-001;0;9.638600e-003
'unknown';0.860000;2.326335e-001;0;9.638600e-003
'unknown';0.870000;3.805458e-001;0;6.728678e-003
'unknown';0.880000;5.699914e-001;1.481481e+002;9.638599e-003
'unknown';0.890000;6.757414e-001;3.038549e+002;1.173163e-002
'unknown';0.900000;6.955853e-001;4.662956e+002;1.945006e-002
'unknown';0.910000;6.521859e-001;4.789556e+002;2.018827e-002
'unknown';0.920000;6.126141e-001;4.848815e+002;2.018827e-002
'unknown';0.930000;6.024153e-001;4.857061e+002;1.803715e-002
'unknown';0.940000;6.067069e-001;4.881632e+002;2.526996e-002
'unknown';0.950000;5.591668e-001;4.881632e+002;4.235749e-002
