name;frameTime;voiceProb_sma;F0_sma;pcm_loudness_sma
'unknown';0.000000;4.873923e-001;0;1.030563e-002
'unknown';0.010000;4.796292e-001;0;1.296302e-002
'unknown';0.020000;4.369497e-001;0;1.214613e-002
'unknown';0.030000;3.808658e-001;0;1.214613e-002
'unknown';0.040000;3.703353e-001;0;7.735509e-003
'unknown';0.050000;3.776681e-001;0;5.642483e-003
'unknown';0.060000;4.165226e-001;0;9.978402e-003
'unknown';0.070000;4.115773e-001;0;8.821704e-003
'unknown';0.080000;4.458094e-001;0;8.821704e-003
'unknown';0.090000;4.155923e-001;0;8.821704e-003
'unknown';0.100000;4.259706e-001;0;1.091473e-002
'unknown';0.110000;4.275530e-001;0;1.207143e-002
'unknown';0.120000;4.444524e-001;0;7.735509e-003
'unknown';0.130000;4.443488e-001;0;5.642483e-003
'unknown';0.140000;4.678366e-001;0;2.242893e-003
'unknown';0.150000;4.877485e-001;0;4.485785e-003
'unknown';0.160000;5.197365e-001;0;5.642483e-003
'unknown';0.170000;5.205238e-001;0;9.042072e-003
'unknown';0.180000;5.082524e-001;0;6.799179e-003
'unknown';0.190000;5.001932e-001;0;3.399589e-003
'unknown';0.200000;4.741114e-001;0;2.242893e-003
'unknown';0.210000;4.879679e-001;0;7.395707e-003
'unknown';0.220000;5.452311e-001;0;7.395707e-003
'unknown';0.230000;6.215681e-001;1.616162e+002;9.488734e-003
'unknown';0.240000;6.710136e-001;3.240569e+002;6.578812e-003
'unknown';0.250000;6.674823e-001;4.833595e+002;1.091473e-002
'unknown';0.260000;6.689250e-001;4.802213e+002;6.578812e-003
'unknown';0.270000;6.589032e-001;4.793967e+002;4.335920e-003
'unknown';0.280000;5.755551e-001;4.785721e+002;3.399589e-003
'unknown';0.290000;4.830841e-001;3.200941e+002;3.399589e-003
'unknown';0.300000;3.957320e-001;1.584780e+002;3.399589e-003
'unknown';0.310000;4.017462e-001;0;3.399589e-003
'unknown';0.320000;4.256958e-001;0;5.642483e-003
'unknown';0.330000;4.632040e-001;0;5.642483e-003
'unknown';0.340000;4.728328e-001;0;6.578812e-003
'unknown';0.350000;4.549544e-001;0;4.335920e-003
'unknown';0.360000;4.497202e-001;0;7.735509e-003
'unknown';0.370000;4.569638e-001;0;8.552403e-003
'unknown';0.380000;5.075626e-001;0;8.552403e-003
'unknown';0.390000;5.184944e-001;0;7.395707e-003
'unknown';0.400000;5.477565e-001;0;2.242893e-003
'unknown';0.410000;5.361860e-001;1.538461e+002;2.242893e-003
'unknown';0.420000;5.303986e-001;2.991453e+002;3.399589e-003
'unknown';0.430000;5.414130e-001;2.991453e+002;3.399589e-003
'unknown';0.440000;5.451050e-001;2.868921e+002;5.642483e-003
'unknown';0.450000;5.582540e-001;2.831859e+002;2.242893e-003
'unknown';0.460000;5.509193e-001;2.831859e+002;5.642483e-003
'unknown';0.470000;4.786226e-001;1.415929e+002;3.399589e-003
'unknown';0.480000;4.250317e-001;0;5.642483e-003
