name;frameTime;voiceProb_sma;F0_sma;pcm_loudness_sma
'unknown';0.960000;5.440776e-001;4.840569e+002;9.290610e-003
'unknown';0.970000;3.865902e-001;3.232488e+002;8.133913e-003
'unknown';0.980000;2.657719e-001;1.624407e+002;1.153350e-002
'unknown';0.990000;2.254386e-001;0;7.885375e-003
'unknown';1.000000;2.312041e-001;0;5.642483e-003
'unknown';1.010000;2.359071e-001;0;6.578812e-003
'unknown';1.020000;2.901747e-001;0;1.326504e-002
'unknown';1.030000;3.396225e-001;0;2.164716e-002
'unknown';1.040000;4.163978e-001;0;3.240979e-002
'unknown';1.050000;4.166449e-001;0;3.701468e-002
'unknown';1.060000;4.577499e-001;0;4.373111e-002
'unknown';1.070000;4.958402e-001;0;3.520459e-002
'unknown';1.080000;5.533047e-001;1.608966e+002;9.390414e-002
'unknown';1.090000;5.562048e-001;3.162562e+002;1.486190e-001
'unknown';1.100000;5.497900e-001;3.162562e+002;2.114516e-001
'unknown';1.110000;5.614511e-001;2.951079e+002;1.621032e-001
'unknown';1.120000;5.628872e-001;2.750489e+002;1.342804e-001
'unknown';1.130000;5.101388e-001;2.750489e+002;8.943672e-002
'unknown';1.140000;3.514576e-001;1.353006e+002;7.967543e-002
'unknown';1.150000;2.390221e-001;0;4.489363e-002
'unknown';1.160000;2.137428e-001;0;4.378527e-002
'unknown';1.170000;2.754964e-001;0;3.847165e-002
'unknown';1.180000;4.239597e-001;0;4.817681e-002
'unknown';1.190000;5.948191e-001;1.228631e+002;4.982699e-002
'unknown';1.200000;7.743071e-001;2.422949e+002;1.268282e-001
'unknown';1.210000;8.627863e-001;3.552073e+002;1.403022e-001
'unknown';1.220000;8.553631e-001;3.393799e+002;1.619733e-001
'unknown';1.230000;8.071041e-001;3.216765e+002;1.969092e-001
'unknown';1.240000;6.989434e-001;3.056979e+002;2.435676e-001
'unknown';1.250000;5.906612e-001;1.986622e+002;2.628680e-001
'unknown';1.260000;5.470189e-001;9.693375e+001;1.884588e-001
'unknown';1.270000;6.178268e-001;9.050766e+001;1.413243e-001
'unknown';1.280000;7.214929e-001;1.626071e+002;1.338430e-001
'unknown';1.290000;7.458933e-001;2.162984e+002;1.214278e-001
'unknown';1.300000;5.662425e-001;1.793922e+002;1.246627e-001
'unknown';1.310000;3.549136e-001;1.072928e+002;8.367434e-002
'unknown';1.320000;1.814165e-001;5.360149e+001;7.558426e-002
'unknown';1.330000;1.542007e-001;0;8.404517e-002
'unknown';1.340000;1.567266e-001;0;1.422064e-001
'unknown';1.350000;1.813097e-001;0;1.496184e-001
'unknown';1.360000;2.186986e-001;0;1.269449e-001
'unknown';1.370000;3.225833e-001;0;1.140991e-001
'unknown';1.380000;4.576455e-001;0;1.058653e-001
'unknown';1.390000;6.161175e-001;5.351171e+001;1.095288e-001
'unknown';1.400000;7.115329e-001;1.051897e+002;8.606701e-002
'unknown';1.410000;7.714015e-001;1.545020e+002;8.347946e-002
'unknown';1.420000;8.125064e-001;1.498454e+002;8.883622e-002
'unknown';1.430000;8.398909e-001;1.473236e+002;1.248860e-001
'unknown';1.440000;8.572087e-001;1.473180e+002;3.514478e-001
'unknown';1.450000;8.589652e-001;1.475432e+002;3.926244e-001
'unknown';1.460000;8.497921e-001;1.472420e+002;4.701275e-001
'unknown';1.470000;8.287455e-001;1.467158e+002;4.120053e-001
'unknown';1.480000;7.859831e-001;1.463419e+002;5.044321e-001
'unknown';1.490000;7.467830e-001;1.461932e+002;3.762539e-001
'unknown';1.500000;7.167830e-001;1.462678e+002;2.291404e-001
'unknown';1.510000;6.993833e-001;1.465661e+002;9.867539e-002
'unknown';1.520000;7.019601e-001;1.470910e+002;9.729514e-002
'unknown';1.530000;7.284282e-001;1.475190e+002;7.380262e-002
'unknown';1.540000;7.594501e-001;1.477215e+002;9.528583e-002
'unknown';1.550000;7.016041e-001;1.476455e+002;7.698607e-002
'unknown';1.560000;5.653662e-001;9.836239e+001;6.206493e-002
'unknown';1.570000;4.021148e-001;4.915526e+001;2.969319e-002
'unknown';1.580000;3.091507e-001;0;2.678327e-002
'unknown';1.590000;3.178449e-001;0;5.330656e-002
'unknown';1.600000;3.656529e-001;0;4.781998e-002
'unknown';1.610000;4.838665e-001;0;6.029496e-002
'unknown';1.620000;5.806341e-001;5.405406e+001;4.214068e-002
'unknown';1.630000;6.875263e-001;1.068875e+002;3.635192e-002
'unknown';1.640000;7.511163e-001;1.580908e+002;6.049229e-002
'unknown';1.650000;7.962417e-001;1.537497e+002;1.016672e-001
'unknown';1.660000;8.302363e-001;1.488311e+002;1.172990e-001
'unknown';1.670000;8.410144e-001;1.445503e+002;1.483901e-001
'unknown';1.680000;8.474565e-001;1.412824e+002;1.859588e-001
'unknown';1.690000;8.481961e-001;1.392809e+002;2.060066e-001
'unknown';1.700000;8.469703e-001;1.376857e+002;3.054192e-001
'unknown';1.710000;8.397818e-001;1.361222e+002;2.600303e-001
'unknown';1.720000;8.044371e-001;1.347774e+002;3.049251e-001
'unknown';1.730000;7.088744e-001;1.338331e+002;2.780121e-001
'unknown';1.740000;6.991582e-001;1.332728e+002;2.872742e-001
'unknown';1.750000;7.441692e-001;1.308150e+002;2.602524e-001
'unknown';1.760000;7.611098e-001;1.280966e+002;1.386233e-001
'unknown';1.770000;6.242483e-001;1.275281e+002;1.256728e-001
'unknown';1.780000;4.787021e-001;8.541734e+001;1.108476e-001
'unknown';1.790000;4.332731e-001;4.375289e+001;1.213532e-001
'unknown';1.800000;5.274330e-001;0;1.295612e-001
'unknown';1.810000;6.032202e-001;3.950617e+001;3.121729e-001
'unknown';1.820000;6.661391e-001;7.915976e+001;3.400495e-001
'unknown';1.830000;6.850376e-001;1.193134e+002;4.251323e-001
'unknown';1.840000;7.081773e-001;1.203650e+002;2.680244e-001
'unknown';1.850000;7.339186e-001;1.212691e+002;2.671089e-001
'unknown';1.860000;7.326226e-001;1.216218e+002;1.613589e-001
'unknown';1.870000;7.242427e-001;1.215704e+002;1.153954e-001
'unknown';1.880000;6.709211e-001;1.216740e+002;1.133780e-001
'unknown';1.890000;5.700191e-001;1.219840e+002;1.731998e-001
'unknown';1.900000;5.129284e-001;8.147765e+001;2.246934e-001
'unknown';1.910000;5.127871e-001;4.081633e+001;2.143041e-001
'unknown';1.920000;5.670754e-001;4.050633e+001;1.450840e-001
'unknown';1.930000;5.558969e-001;8.101266e+001;8.751684e-002
'unknown';1.940000;5.087839e-001;8.101266e+001;7.455974e-002
'unknown';1.950000;4.939128e-001;4.050633e+001;9.847120e-002
'unknown';1.960000;5.274921e-001;0;1.143683e-001
'unknown';1.970000;5.844271e-001;4.145078e+001;9.037450e-002
'unknown';1.980000;5.917342e-001;8.284800e+001;1.090149e-001
'unknown';1.990000;5.575078e-001;1.238244e+002;1.196511e-001
'unknown';2.000000;5.875235e-001;8.237363e+001;1.781972e-001
'unknown';2.010000;6.668060e-001;8.127867e+001;1.539899e-001
'unknown';2.020000;7.611840e-001;8.050352e+001;1.808041e-001
'unknown';2.030000;7.671387e-001;1.206542e+002;1.759568e-001
'unknown';2.040000;7.391748e-001;1.206544e+002;1.775433e-001
'unknown';2.050000;6.292673e-001;1.210114e+002;1.315250e-001
'unknown';2.060000;5.087104e-001;8.086078e+001;9.002015e-002
'unknown';2.070000;4.468592e-001;4.055825e+001;7.753006e-002
'unknown';2.080000;5.084580e-001;0;5.952913e-002
'unknown';2.090000;6.337177e-001;4.244032e+001;4.064890e-002
'unknown';2.100000;7.158634e-001;8.460288e+001;1.313946e-001
'unknown';2.110000;7.655301e-001;1.264330e+002;1.903478e-001
'unknown';2.120000;7.884738e-001;1.259886e+002;2.584609e-001
'unknown';2.130000;7.953227e-001;1.260424e+002;2.843127e-001
'unknown';2.140000;7.938642e-001;1.266538e+002;3.542058e-001
